filename|name|number|rubric|requirement|component
media-production-b-a.html| Food As Communication|2383|COMM|Required Electives: 3 hours (one course) from:|Requirements
media-production-b-a.html| Media Management|3350|COMM|Required Electives: 3 hours (one course) from:|Requirements
media-production-b-a.html| Principles of Broadcast Programming and Ratings|3364|COMM|Required Electives: 3 hours (one course) from:|Requirements
media-production-b-a.html| Gender and Media|3372|COMM|Required Electives: 3 hours (one course) from:|Requirements
media-production-b-a.html| Television: History and Culture|3373|COMM|Required Electives: 3 hours (one course) from:|Requirements
media-production-b-a.html| Media Effects|3376|COMM|Required Electives: 3 hours (one course) from:|Requirements
media-production-b-a.html| Broadcast and Film Dramatic Writing|4328|COMM|Required Electives: 3 hours (one course) from:|Requirements
media-production-b-a.html| Television and the Family|4337|COMM|Required Electives: 3 hours (one course) from:|Requirements
media-production-b-a.html| Social Aspects of Film|4370|COMM|Required Electives: 3 hours (one course) from:|Requirements
media-production-b-a.html| Propaganda and Mass Communication|4375|COMM|Required Electives: 3 hours (one course) from:|Requirements
media-production-b-a.html| The Social Impact of New Information Technology|4378|COMM|Required Electives: 3 hours (one course) from:|Requirements
music-areas-of-elective-studies-b-m.html| Group Piano I|1160|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Group Piano II|1161|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Group Piano III|2160|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Group Piano IV|2161|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Aural Skills I|1170|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Aural Skills II|1171|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Aural Skills III|2170|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Aural Skills IV|2171|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Theory I|1310|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Theory II|1311|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Theory III|2210|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Techniques of Music Since 1900|2214|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Music and Culture|2361|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| History of Music I|2362|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| History of Music II|3363|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| History of Music III|3364|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Introduction to Large Forms|3215|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Choral Conducting I|4220|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Instrumental Conducting I|4230|MUSI|Common Courses for all Elective Studies Areas:|Requirements
music-areas-of-elective-studies-b-m.html| Vocal Diction|2101|MUSI|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Computers and Technology for Musicians|2320|MUSI|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Piano for Choral Directors|3108|MUSI|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Choral Conducting II|4221|MUSI|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Performance Pedagogy|4250|MUSI|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Materials for Children's Choirs Grades 4-12|4343|MUSI|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Introduction to Education in Music|3320|MUED|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| General Music in Elementary and Secondary Schools|4305|MUED|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Reading in the Content Area|3347|CUIN|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html|Elementary|4318|EDUC|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html|Secondary|4319|EDUC|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Introduction to Educational Psychology|3300|EPSY|1. Elective Studies in Teacher Certification: Choral Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Computers and Technology for Musicians|2320|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Woodwinds|3100|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Woodwinds|3101|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Brasses|3102|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Brasses|3103|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Strings|3104|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Strings|3105|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Percussion|3106|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Basic Vocal Techniques|3107|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Instrumental Conducting II|4231|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Elementary and Middle School Instrumental Administration|4340|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| High School Instrumental Administration and Marching Band Techniques|4344|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Introduction to Education in Music|3320|MUED|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| General Music in Elementary and Secondary Schools|4305|MUED|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Reading in the Content Area|3347|CUIN|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html|Elementary|4318|EDUC|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html|Secondary|4319|EDUC|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Introduction to Educational Psychology|3300|EPSY|2. Elective Studies in Teacher Certification: Instrumental Program|Elective Studies Areas:
music-areas-of-elective-studies-b-m.html| Woodwinds|3100|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Instrumental Program Requirements
music-areas-of-elective-studies-b-m.html| Woodwinds|3101|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Instrumental Program Requirements
music-areas-of-elective-studies-b-m.html| Brasses|3102|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Instrumental Program Requirements
music-areas-of-elective-studies-b-m.html| Brasses|3103|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Instrumental Program Requirements
music-areas-of-elective-studies-b-m.html| Strings|3104|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Instrumental Program Requirements
music-areas-of-elective-studies-b-m.html| Strings|3105|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Instrumental Program Requirements
music-areas-of-elective-studies-b-m.html| Percussion|3106|MUSI|2. Elective Studies in Teacher Certification: Instrumental Program|Instrumental Program Requirements
music-b-a.html| Group Piano I|1160|MUSI|Course Requirements|Requirements
music-b-a.html| Group Piano II|1161|MUSI|Course Requirements|Requirements
music-b-a.html| Aural Skills I|1170|MUSI|Course Requirements|Requirements
music-b-a.html| Aural Skills II|1171|MUSI|Course Requirements|Requirements
music-b-a.html| Aural Skills III|2170|MUSI|Course Requirements|Requirements
music-b-a.html| Aural Skills IV|2171|MUSI|Course Requirements|Requirements
music-b-a.html| Theory I|1310|MUSI|Course Requirements|Requirements
music-b-a.html| Theory II|1311|MUSI|Course Requirements|Requirements
music-b-a.html| Theory III|2210|MUSI|Course Requirements|Requirements
music-b-a.html| Techniques of Music Since 1900|2214|MUSI|Course Requirements|Requirements
music-b-a.html| Music and Culture|2361|MUSI|Course Requirements|Requirements
music-b-a.html| History of Music I|2362|MUSI|Course Requirements|Requirements
music-b-a.html| History of Music II|3363|MUSI|Course Requirements|Requirements
music-b-a.html| History of Music III|3364|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Group Piano I|1160|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Group Piano II|1161|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Group Piano III|2160|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Group Piano IV|2161|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Aural Skills I|1170|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Aural Skills II|1171|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Aural Skills III|2170|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Aural Skills IV|2171|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Theory I|1310|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Theory II|1311|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Theory III|2210|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Techniques of Music Since 1900|2214|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Music and Culture|2361|MUSI|Course Requirements|Requirements
music-composition-b-m.html| History of Music I|2362|MUSI|Course Requirements|Requirements
music-composition-b-m.html| History of Music II|3363|MUSI|Course Requirements|Requirements
music-composition-b-m.html| History of Music III|3364|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Introduction to Large Forms|3215|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Analysis|3216|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Independent Study|4198|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Electronic Composition|4122|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Choral Conducting I|4220|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Instrumental Conducting I|4230|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Orchestration|4312|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Music in the Twentieth Century I|4364|MUSI|Course Requirements|Requirements
music-composition-b-m.html| Music in the Twentieth Century II|4365|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Group Piano I|1160|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Group Piano II|1161|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Group Piano III|2160|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Group Piano IV|2161|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Aural Skills I|1170|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Aural Skills II|1171|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Aural Skills III|2170|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Aural Skills IV|2171|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Theory I|1310|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Theory II|1311|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Theory III|2210|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Techniques of Music Since 1900|2214|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Music and Culture|2361|MUSI|Course Requirements|Requirements
music-theory-b-m.html| History of Music I|2362|MUSI|Course Requirements|Requirements
music-theory-b-m.html| History of Music II|3363|MUSI|Course Requirements|Requirements
music-theory-b-m.html| History of Music III|3364|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Introduction to Large Forms|3215|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Analysis|3216|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Choral Conducting I|4220|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Instrumental Conducting I|4230|MUSI|Course Requirements|Requirements
music-theory-b-m.html| Orchestration|4312|MUSI|Course Requirements|Requirements
nursing-b-s-n-rn-bsn.html| Professional Role Development and Practice Issues|3310|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-rn-bsn.html| Health Assessment Across the Life Span|3311|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-rn-bsn.html| Pathophysiology|3315|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-rn-bsn.html| Informatics in Health Care|4212|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-rn-bsn.html| Leadership and Management in Professional Nursing Practice|4312|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-rn-bsn.html| Nursing Research|4314|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-rn-bsn.html| Policy, Politics, and Ethics in Professional Nursing Practice|4322|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-rn-bsn.html| Concept Integration in Patient Care Management|4520|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-rn-bsn.html| Community Health Nursing|4521|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Nursing Professional Role I|3230|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Nursing Professional Role II|3331|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Nursing Professional Role III|3332|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Pharmacology for Collaborative Nursing Practice|3247|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Reading and Interpreting Scientific Literature|3337|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Introduction to Evidence-Based Nursing Practice|3440|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Nursing Process for Symptom Management|3631|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Clinical Nursing Practice I|3633|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Clinical Nursing Practice II|3634|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Clinical Nursing Practice III|3735|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Nursing Process for Collaborative Practice I|3636|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Nursing Process for Collaborative Practice II|3737|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Nursing Research|4314|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Special Topic in Nursing|4200|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Concepts of Quality Care for Patients with Life-Limiting Illness|4210|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Informatics in Health Care|4212|NURS|Upper Division:|Course Requirements:
nursing-b-s-n-second-degree.html| Integrative Nursing|4214|NURS|Upper Division:|Course Requirements:
organizational-corporate-communication-b-a.html| Media and Society|1301|COMM|Jack J. Valenti School Requirements (12 hours)|Requirements
organizational-corporate-communication-b-a.html| Introduction to Communication Theory|1302|COMM|Jack J. Valenti School Requirements (12 hours)|Requirements
organizational-corporate-communication-b-a.html| Communication Research Methods|2300|COMM|Jack J. Valenti School Requirements (12 hours)|Requirements
organizational-corporate-communication-b-a.html| Communication Law & Ethics|4303|COMM|Jack J. Valenti School Requirements (12 hours)|Requirements
organizational-corporate-communication-b-a.html| Writing for Print and Digital Media|2310|COMM|Organizational/Corporate Communication Requirements: (12 hours)|Requirements
organizational-corporate-communication-b-a.html| Fundamentals of Media Production|2320|COMM|Organizational/Corporate Communication Requirements: (12 hours)|Requirements
organizational-corporate-communication-b-a.html| Business and Professional Communication|3356|COMM|Organizational/Corporate Communication Requirements: (12 hours)|Requirements
organizational-corporate-communication-b-a.html| Organizational Communication|4355|COMM|Organizational/Corporate Communication Requirements: (12 hours)|Requirements
organizational-corporate-communication-b-a.html| Multimedia Production I|3323|COMM|Required Electives: Select 6 hours (two courses) from:|Requirements
organizational-corporate-communication-b-a.html| Graphics Applications|3326|COMM|Required Electives: Select 6 hours (two courses) from:|Requirements
organizational-corporate-communication-b-a.html| Desktop Publishing|3327|COMM|Required Electives: Select 6 hours (two courses) from:|Requirements
organizational-corporate-communication-b-a.html| Information & Communication Technologies I|3353|COMM|Required Electives: Select 6 hours (two courses) from:|Requirements
organizational-corporate-communication-b-a.html| Non-linear Editing|3383|COMM|Required Electives: Select 6 hours (two courses) from:|Requirements
organizational-corporate-communication-b-a.html| The Social Impact of New Information Technology|4378|COMM|Required Electives: Select 6 hours (two courses) from:|Requirements
organizational-corporate-communication-b-a.html| Fundamentals of Public Speaking|1332|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Relational Communication|3330|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Effective Meeting Management|3332|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Advanced Public Speaking|3339|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Leadership Communication & Organizations|3358|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Principles of Integrated Communication|3360|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Principles of Public Relations|3368|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Persuasion|4331|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Crisis Communication|4335|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Organizational Crisis Communication|4354|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Applied Organizational Communication|4356|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Bargaining and Negotiation|4358|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Issues Management|4367|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Professional Internship|4392|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Selected Topics Communication|4397|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-corporate-communication-b-a.html| Independent Study|4398|COMM|Required Electives: Select 9 hours (three courses) from:|Requirements
organizational-leadership-and-supervision-b-s.html| Visual Communications Technology|3353|DIGM|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Introduction to Logistics Technology|2362|SCLT|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Logic I|1321|PHIL|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Organizational Leadership and Supervision|3340|TELS|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Human Resources in Technology|3345|TELS|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Project Leadership|3355|TELS|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Team Leadership|3365|TELS|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Production and Service Operations|4341|TELS|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Quality Improvement Methods|4342|TELS|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Leading Change in the Workplace|4371|TELS|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Proposal and Project Writing|4372|TELS|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Current Issues in Organizational Leadership and Supervision|4390|TELS|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Senior Project|4378|TELS|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Applied Technical Statistics|3360|TMTH|Organizational Leadership and Supervision Major Requirements|Requirements
organizational-leadership-and-supervision-b-s.html| Graphics for Digital Media|2350|DIGM|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Digital Media Materials and Processes|3350|DIGM|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Graphic Production Process Control I|3351|DIGM|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Graphic Production Process Control II|3252|DIGM|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Graphic Production Process Control II Laboratory|3152|DIGM|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Costing in Digital Media|4372|DIGM|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Graphic Production Process Control III|4373|DIGM|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Integrated Media|4376|DIGM|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Current Issues in Digital Media|4390|DIGM|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Entrepreneurship|3369|HDCS|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Industrial and Consumer Sales|3381|SCLT|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| Internship in Digital Media|4396|DIGM|Directed Technology Emphasis Example|Requirements
organizational-leadership-and-supervision-b-s.html| First Year Writing I|1303|ENGL|Communication|Program Requirements and University Core
organizational-leadership-and-supervision-b-s.html| First Year Writing II|1304|ENGL|Communication|Program Requirements and University Core
organizational-leadership-and-supervision-b-s.html| Technical Communications|3363|TELS|Writing in the Disciplines|Program Requirements and University Core
organizational-leadership-and-supervision-b-s.html| The U S To 1877|1377|HIST|American History and Government/Political Science|Program Requirements and University Core
organizational-leadership-and-supervision-b-s.html| The U S Since 1877|1378|HIST|American History and Government/Political Science|Program Requirements and University Core
organizational-leadership-and-supervision-b-s.html| U.S. and Texas Constitution and Politics|1336|POLS|American History and Government/Political Science|Program Requirements and University Core
organizational-leadership-and-supervision-b-s.html| U.S. Government: Congress, President, and Courts|1337|POLS|American History and Government/Political Science|Program Requirements and University Core
organizational-leadership-and-supervision-b-s.html| College Algebra|1310|MATH|Mathematics|Program Requirements and University Core
organizational-leadership-and-supervision-b-s.html| Finite Math with Applications|1313|MATH|Mathematics/Reasoning|Program Requirements and University Core
petroleum-engineering-b-s-p-e-t-e.html| First Year Writing I|1303|ENGL|Fall Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| Calculus I|1431|MATH|Fall Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| Physical Geology|1330|GEOL|Fall Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| Physical Geology Lab|1130|GEOL|Fall Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| Fundamentals of Chemistry|1331|CHEM|Fall Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| Fundamentals of Chemistry Laboratory|1111|CHEM|Fall Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| Introduction To Engineering|1100|ENGI|Fall Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| First Year Writing II|1304|ENGL|Spring Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| Calculus II|1432|MATH|Spring Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| University Physics I|1321|PHYS|Spring Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| Fundamentals of Chemistry 2|1332|CHEM|Spring Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| Fundamentals of Chemistry Laboratory|1112|CHEM|Spring Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| Computing and Problem Solving for Engineers|1331|ENGI|Spring Semester|PETR First Year
petroleum-engineering-b-s-p-e-t-e.html| The U S To 1877|1377|HIST|Fall Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| Calculus III|2433|MATH|Fall Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| University Physics II|1322|PHYS|Fall Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| Engineering Statistics I|2333|INDE|Fall Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| Introduction to Petroleum Engineering|1111|PETR|Fall Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| Reservoir Petrophysics|2311|PETR|Fall Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| Petroleum Petrophysics Lab|2111|PETR|Fall Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| The U S Since 1877|1378|HIST|Spring Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| Engineering Mathematics|3321|MATH|Spring Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| Introduction to Thermodynamics|2334|ENGI|Spring Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| Reservoir Fluids|2313|PETR|Spring Semester|PETR Second Year
petroleum-engineering-b-s-p-e-t-e.html| Technical Communications for Engineers|2304|ENGI|Fall Semester|PETR Third Year
petroleum-engineering-b-s-p-e-t-e.html| Introduction to Mechanics|3400|MECE|Fall Semester|PETR Third Year
petroleum-engineering-b-s-p-e-t-e.html| Introduction to Well Logging|3315|PETR|Fall Semester|PETR Third Year
petroleum-engineering-b-s-p-e-t-e.html| Reservoir Engineering I|3362|PETR|Fall Semester|PETR Third Year
petroleum-engineering-b-s-p-e-t-e.html| Petroleum Production Operation|3372|PETR|Fall Semester|PETR Third Year
petroleum-engineering-b-s-p-e-t-e.html| U.S. and Texas Constitution and Politics|1336|POLS|Spring Semester|PETR Third Year
petroleum-engineering-b-s-p-e-t-e.html| Fluid Mechanics for Chemical Engineers|3363|CHEE|Spring Semester|PETR Third Year
petroleum-engineering-b-s-p-e-t-e.html| Well Drilling and Completion I|3318|PETR|Spring Semester|PETR Third Year
petroleum-engineering-b-s-p-e-t-e.html| Petroleum Pressure Transient Testing|3321|PETR|Spring Semester|PETR Third Year
petroleum-engineering-b-s-p-e-t-e.html| Petroleum Production Economics|3310|PETR|Spring Semester|PETR Third Year
petroleum-engineering-b-s-p-e-t-e.html| U.S. Government: Congress, President, and Courts|1337|POLS|Fall Semester|PETR Fourth Year
petroleum-engineering-b-s-p-e-t-e.html| Reservoir Characterization and Modeling|4301|PETR|Fall Semester|PETR Fourth Year
petroleum-engineering-b-s-p-e-t-e.html| Petroleum Capstone Project I|4311|PETR|Fall Semester|PETR Fourth Year
