component_code,course_rubric,course_number,TCCNS_rubric,TCCNS_number,course_name,SCH,FICE,school_name
80,ECO,1013,ECON,2302,PRIN OF MICROECONOMICS,3,3646,Texas Woman's University
80,ECO,1023,ECON,2301,PRIN OF MACROECONOMICS,3,3646,Texas Woman's University
80,PSY,1013,PSYC,2301,INTRO TO GENERAL PSYCHOLOGY,3,3646,Texas Woman's University
80,SOCI,1013,SOCI,1301,INTRODUCTORY SOCIOLOGY,3,3646,Texas Woman's University
80,SOCI,1023,SOCI,1306,CURRENT SOCIAL PROBLMS,3,3646,Texas Woman's University
95,ART,3343,,,WOMEN IN THE VISUAL ARTS,3,3646,Texas Woman's University
97,BUS,3393,,,LAW FOR WOMEN,3,3646,Texas Woman's University
90,DNCE,2162,,,WELLNESS THROUGH MOVEMENT,2,3646,Texas Woman's University
95,DNCE,2383,,,GENDERED IMAGES IN DANCE PERF,3,3646,Texas Woman's University
95,DRAM,3103,,,"GENDER,THEATRE, & PERFORMANCE",3,3646,Texas Woman's University
94,EDUC,2703,,,GENDER & EDUCATION,3,3646,Texas Woman's University
94,ENG,2393,,,INTRO TO LITERATURE BY WOMEN,3,3646,Texas Woman's University
97,GOV,3393,,,LAW FOR WOMEN,3,3646,Texas Woman's University
94,HS,3133,,,PERSPECTIVES ON WOMEN'S HEALTH,3,3646,Texas Woman's University
90,KINS,1901,PHED,1164,FITNESS & HEALTH LABORATORY,1,3646,Texas Woman's University
90,KINS,1902,PHED,1338,FIT & HEALTH: ENHAN PERS WELL,2,3646,Texas Woman's University
90,MATH,1013,MATH,1332,FINAN & QUANTITATIVE LITERACY,3,3646,Texas Woman's University
90,MATH,1023,MATH,1333,INTRODUCTION TO MATHEMATICS,3,3646,Texas Woman's University
90,MATH,1303,MATH,1314,ELEMENTARY ANALYSIS I,3,3646,Texas Woman's University
90,MATH,1313,MATH,1316,ELEMENTARY ANALYSIS II,3,3646,Texas Woman's University
90,MATH,1703,MATH,1342,ELEMENTARY STATISTICS I,3,3646,Texas Woman's University
90,MATH,1713,,,ELEMENTARY STATISTICS II,3,3646,Texas Woman's University
90,MATH,2014,MATH,2413,CALCULUS I,4,3646,Texas Woman's University
92,MATH,2053,,,"WOMEN & MIN IN ENG, MATH, SCI",3,3646,Texas Woman's University
90,MATH,2203,MATH,1324,BUSINESS ANALYSIS I,3,3646,Texas Woman's University
90,MU,1112,,,MUSIC & WELLNESS,2,3646,Texas Woman's University
95,MU,3703,,,WOMEN IN MUSIC,3,3646,Texas Woman's University
98,NURS,3143,,,MULTICULTURAL WOMEN'S HEALTH,3,3646,Texas Woman's University
94,PHIL,3083,,,ETHICS & FEMINISM,3,3646,Texas Woman's University
94,PHIL,3193,,,WOMEN & WESTERN RELIGIONS,3,3646,Texas Woman's University
90,PSY,1082,PSYC,2315,PSYCHOLOGY OF ADJUSTMENT,2,3646,Texas Woman's University
98,PSY,3733,,,PSYCHOLOGY OF WOMEN,3,3646,Texas Woman's University
98,SOCI,1413,,,"CULTURE, INEQUALITY, & SELF",3,3646,Texas Woman's University
98,SOCI,3093,,,RACIAL & ETHNIC GROUPS IN US,3,3646,Texas Woman's University
98,SOCI,3213,,,WOMEN'S ROLES,3,3646,Texas Woman's University
90,UNIV,1231,EDUC,1100,LEARNING FRAMEWORKS FYE,1,3646,Texas Woman's University
94,WS,2013,,,GENDER & SOCIAL CHANGE,3,3646,Texas Woman's University
90,WS,2033,,,WOMANIST SPIRITUAL ACTIVISM,3,3646,Texas Woman's University
92,WS,2053,,,"WOMEN & MIN IN ENG, MATH, SCI",3,3646,Texas Woman's University
95,WS,2383,,,GENDERED IMAGES IN DANCE PERF,3,3646,Texas Woman's University
94,WS,2393,,,INTRO TO LITERATURE BY WOMEN,3,3646,Texas Woman's University
94,WS,2703,,,GENDER & EDUCATION,3,3646,Texas Woman's University
94,WS,3023,,,U.S. WOMEN OF COLORS,3,3646,Texas Woman's University
94,WS,3083,,,ETHICS & FEMINISM,3,3646,Texas Woman's University
94,WS,3193,,,WOMEN & WESTERN RELIGIONS,3,3646,Texas Woman's University
98,WS,3213,,,WOMEN'S ROLES,3,3646,Texas Woman's University
94,WS,3343,,,WOMEN IN THE VISUAL ARTS,3,3646,Texas Woman's University
97,WS,3393,,,LAW FOR WOMEN,3,3646,Texas Woman's University
95,WS,3703,,,WOMEN IN MUSIC,3,3646,Texas Woman's University
98,WS,3733,,,PSYCHOLOGY OF WOMEN,3,3646,Texas Woman's University
10,COMS,1301,SPCH,1311,FUNDAMENTALS PUBLIC SPEAKING,3,3656,The University of Texas at Arlington
10,COMS,2302,,,PROFESSIONAL TECHNICAL COMM,3,3656,The University of Texas at Arlington
10,ENGL,1301,ENGL,1301,RHETORIC AND COMPOSITION I,3,3656,The University of Texas at Arlington
10,ENGL,1302,ENGL,1302,RHETORIC AND COMPOSITION II,3,3656,The University of Texas at Arlington
10,THEA,1303,,,FUNDAMENTALS OF PRESENTATION,3,3656,The University of Texas at Arlington
20,ENGR,1300,,,ENGINEERING PROBLEM SOLVING,3,3656,The University of Texas at Arlington
20,MATH,1301,MATH,1332,CONTEMPORARY MATH,3,3656,The University of Texas at Arlington
20,MATH,1302,MATH,1314,COLLEGE ALGEBRA,3,3656,The University of Texas at Arlington
20,MATH,1303,MATH,1316,TRIGONOMETRY,3,3656,The University of Texas at Arlington
20,MATH,1308,MATH,1342,ELEM STATISTICAL ANALYSIS,3,3656,The University of Texas at Arlington
20,MATH,1313,,,LIB ARTS HONORS,3,3656,The University of Texas at Arlington
20,MATH,1315,MATH,1324,COLLEGE ALGEBRA ECON/BUS ANLYS,3,3656,The University of Texas at Arlington
20,MATH,1316,MATH,1325,MATH ECO&BU ANA,3,3656,The University of Texas at Arlington
20,MATH,1322,,,PRECALCULUS I,3,3656,The University of Texas at Arlington
20,MATH,1323,,,PRE-CALCULUS,3,3656,The University of Texas at Arlington
20,MATH,1324,,,ALGEBRA & TRIGONOMETRY,3,3656,The University of Texas at Arlington
20,MATH,1325,MATH,1348,AN GEOMETRY,3,3656,The University of Texas at Arlington
20,MATH,1327,,,ARCHITECTURAL CALCULUS & GEOM,3,3656,The University of Texas at Arlington
20,MATH,1330,,,ARITHMETICAL PROBLEM SOLVING,3,3656,The University of Texas at Arlington
20,MATH,1331,,,GEOMETRICAL INFERENCE/REASON,3,3656,The University of Texas at Arlington
20,MATH,1332,,,"FUNCTIONS, DATA, & APPLICATION",3,3656,The University of Texas at Arlington
20,MATH,1421,MATH,2412,PREPARATION FOR CALCULUS,4,3656,The University of Texas at Arlington
20,MATH,1426,MATH,2413,CALCULUS I,4,3656,The University of Texas at Arlington
20,PHIL,2311,,,LOGIC,3,3656,The University of Texas at Arlington
30,ASTR,1345,ASTR,1303,INTRODUCTORY ASTRONOMY I,3,3656,The University of Texas at Arlington
30,ASTR,1346,ASTR,1304,INTRODUCTORY ASTRONOMY II,3,3656,The University of Texas at Arlington
30,BIOL,1333,BIOL,1306,DISCOVERING BIOLOGY,3,3656,The University of Texas at Arlington
30,BIOL,1334,BIOL,1307,LIFE ON EARTH,3,3656,The University of Texas at Arlington
30,BIOL,1441,BIOL,1406,CELL MOL BIOL,4,3656,The University of Texas at Arlington
30,BIOL,1442,BIOL,1407,EVOLUTION AND ECOLOGY,4,3656,The University of Texas at Arlington
30,BIOL,2457,BIOL,2401,HUMAN ANATOMY & PHYSIOLOGY I,4,3656,The University of Texas at Arlington
30,BIOL,2458,BIOL,2402,HUMAN ANATOMY & PHYSIOLOGY II,4,3656,The University of Texas at Arlington
30,CHEM,1300,CHEM,1301,INTRO CHEM PRIN,3,3656,The University of Texas at Arlington
30,CHEM,1345,,,CHEMISTRY AROUND US,3,3656,The University of Texas at Arlington
30,CHEM,1346,,,CHEMISTRY AROUND US II,3,3656,The University of Texas at Arlington
30,CHEM,1441,CHEM,1411,GENERAL CHEMISTRY I,4,3656,The University of Texas at Arlington
30,CHEM,1451,,,CHEMISTRY FOR HEALTH SCIENCES,4,3656,The University of Texas at Arlington
30,ENVR,1301,,,INTRO TO ENVIRONMENTAL SCIENCE,3,3656,The University of Texas at Arlington
30,GEOL,1301,GEOL,1403,EARTH SYSTEMS,3,3656,The University of Texas at Arlington
30,GEOL,1302,GEOL,1404,EARTH HISTORY,3,3656,The University of Texas at Arlington
30,GEOL,1315,,,METEORITES AND ASTEROIDS,3,3656,The University of Texas at Arlington
30,GEOL,1330,,,GLOBAL WARMING,3,3656,The University of Texas at Arlington
30,GEOL,1340,,,WEATHER AND CLIMATE,3,3656,The University of Texas at Arlington
30,GEOL,1350,GEOL,1445,INTRODUCTION TO OCEANOGRAPHY,3,3656,The University of Texas at Arlington
30,GEOL,1360,,,GEOLOGIC HAZARDS,3,3656,The University of Texas at Arlington
30,PHYS,1300,,,INTRO TO MUSICAL ACOUSTICS,3,3656,The University of Texas at Arlington
30,PHYS,1301,,,PHYSICS FOR NON SPECIALISTS I,3,3656,The University of Texas at Arlington
30,PHYS,1302,,,PHYSICS FOR NON SPECIALISTS II,3,3656,The University of Texas at Arlington
30,PHYS,1351,,,ENERGY AND ENVIRONMENT,3,3656,The University of Texas at Arlington
30,PHYS,1441,PHYS,1401,GEN COLL PHYS,4,3656,The University of Texas at Arlington
30,PHYS,1442,PHYS,1402,GEN COLL PHYS,4,3656,The University of Texas at Arlington
30,PHYS,1443,PHYS,2425,GEN TECH PHYS,4,3656,The University of Texas at Arlington
30,PHYS,1444,PHYS,2426,GEN TECH PHYS,4,3656,The University of Texas at Arlington
40,ANTH,2322,ANTH,2351,GLOBAL CULTURE,3,3656,The University of Texas at Arlington
40,ARAB,2314,,,INTERMEDIATE ARABIC II,3,3656,The University of Texas at Arlington
40,ARCH,2300,,,MSTRWKS W ARCH,3,3656,The University of Texas at Arlington
40,ART,1317,,,NONWESTERN ART,3,3656,The University of Texas at Arlington
40,CHIN,2314,,,INTERMEDIATE CHINESE II,3,3656,The University of Texas at Arlington
40,CLAS,1300,,,INTR CLAS MYTH,3,3656,The University of Texas at Arlington
40,ENGL,2303,ENGL,2341,TOPICS IN LIT,3,3656,The University of Texas at Arlington
40,ENGL,2309,ENGL,2331,WORLD LIT,3,3656,The University of Texas at Arlington
40,ENGL,2319,ENGL,2321,BRITISH LITERATURE,3,3656,The University of Texas at Arlington
40,ENGL,2329,ENGL,2326,AMERICAN LITERATURE,3,3656,The University of Texas at Arlington
40,FREN,2314,FREN,2312,INTERMEDIATE FRENCH II,3,3656,The University of Texas at Arlington
40,GERM,2314,GERM,2312,INTERMEDIATE GERMAN II,3,3656,The University of Texas at Arlington
40,GLOBAL,2301,,,INTRO TO GLOBAL ISSUES,3,3656,The University of Texas at Arlington
40,GREK,2314,GREE,2312,LEVEL IV,3,3656,The University of Texas at Arlington
40,INTS,1310,,,INTRO TO POPULAR POP CULTURE,3,3656,The University of Texas at Arlington
40,KORE,2314,,,INTERMEDIATE KOREAN II,3,3656,The University of Texas at Arlington
40,LATN,2314,LATI,2312,LEVEL IV,3,3656,The University of Texas at Arlington
40,LING,2371,,,LANGUAGE IN MULTICULTURAL USA,3,3656,The University of Texas at Arlington
40,MAS,2300,,,INTRO MEX AM ST,3,3656,The University of Texas at Arlington
40,PHIL,1304,PHIL,2306,MORAL PROBLEMS,3,3656,The University of Texas at Arlington
40,PHIL,1310,,,PHIL PERSPECTV,3,3656,The University of Texas at Arlington
40,PHIL,2300,PHIL,1301,INTRO TO PHIL,3,3656,The University of Texas at Arlington
40,PORT,2314,PORT,2312,INTERMEDIATE PORTUGUESE II,3,3656,The University of Texas at Arlington
40,RUSS,2314,RUSS,2312,INTERMEDIATE RUSSIAN II,3,3656,The University of Texas at Arlington
40,SOCI,1310,,,INTRO TO POPULAR CULTURE,3,3656,The University of Texas at Arlington
40,SPAN,2314,SPAN,2312,INTERMEDIATE SPANISH II,3,3656,The University of Texas at Arlington
50,ARCH,1301,,,INTRO ARCHITECTURE/INT DESIGN,3,3656,The University of Texas at Arlington
50,ART,1301,ARTS,1301,ART APPRECIAT,3,3656,The University of Texas at Arlington
50,ART,1309,ARTS,1303,ART OF WEST I,3,3656,The University of Texas at Arlington
50,ART,1310,ARTS,1304,ART OF WEST II,3,3656,The University of Texas at Arlington
50,MUSI,1300,MUSI,1306,APPRECIATION,3,3656,The University of Texas at Arlington
50,MUSI,1302,,,JAZZ APPRECIATION,3,3656,The University of Texas at Arlington
50,MUSI,2300,,,WORLD MUSIC,3,3656,The University of Texas at Arlington
50,MUSI,2301,,,APPRECIATION OF MUSIC IN FILM,3,3656,The University of Texas at Arlington
50,THEA,1342,,,THEATRE & FILM APPRECIATION,3,3656,The University of Texas at Arlington
50,THEA,1343,DRAM,1310,INTRODUCTION TO THEATRE,3,3656,The University of Texas at Arlington
60,HIST,1311,HIST,1301,U.S. HISTORY TO 1865,3,3656,The University of Texas at Arlington
60,HIST,1312,HIST,1302,U.S. HISTORY SINCE 1865,3,3656,The University of Texas at Arlington
70,POLS,2311,GOVT,2305,GOVT OF U S,3,3656,The University of Texas at Arlington
70,POLS,2312,GOVT,2306,STATE&LOCAL GOV,3,3656,The University of Texas at Arlington
80,ANTH,1306,ANTH,2346,INTRO  TO ANTHROPOLOGY,3,3656,The University of Texas at Arlington
80,CRCJ,2334,CRIJ,1301,INTRO CRJU SYS,3,3656,The University of Texas at Arlington
80,ECON,2305,ECON,2301,PRIN MACRO ECO,3,3656,The University of Texas at Arlington
80,ECON,2306,ECON,2302,PRINCIPLES OF MICROECONOMICS,3,3656,The University of Texas at Arlington
80,ECON,2337,,,ECONOMICS OF SOCIAL ISSUES,3,3656,The University of Texas at Arlington
80,FINA,2330,,,MONEY AND MODERN CONSUMER,3,3656,The University of Texas at Arlington
80,GEOG,2302,GEOG,1302,HUMAN GEOGRAPHY,3,3656,The University of Texas at Arlington
80,GEOG,2303,GEOG,1303,WORLD REGIONAL GEOGRAPHY,3,3656,The University of Texas at Arlington
80,IE,2308,,,ENGINEERING ECONOMICS,3,3656,The University of Texas at Arlington
80,LING,2301,,,STUDY OF HUMAN LANGUAGE,3,3656,The University of Texas at Arlington
80,MANA,2302,,,COMMUNICATIONS IN ORGANIZATION,3,3656,The University of Texas at Arlington
80,PSYC,1315,PSYC,2301,INTRO TO PSY,3,3656,The University of Texas at Arlington
80,SOCI,1311,SOCI,1301,INTRO TO SOCIO,3,3656,The University of Texas at Arlington
80,SOCI,2312,SOCI,1306,CONTEMPORARY SOCIAL ISSUES,3,3656,The University of Texas at Arlington
80,SOCW,2302,,,LIFE SPAN DEV AND HUMAN BEHAV,3,3656,The University of Texas at Arlington
80,SOCW,2311,SOCW,2361,INTRO SOC WORK,3,3656,The University of Texas at Arlington
98,ANTH,1306,ANTH,2346,INTRO  TO ANTHROPOLOGY,3,3656,The University of Texas at Arlington
94,ANTH,2322,ANTH,2351,GLOBAL CULTURE,3,3656,The University of Texas at Arlington
94,ARAB,2314,,,INTERMEDIATE ARABIC II,3,3656,The University of Texas at Arlington
95,ARCH,1301,,,INTRO ARCHITECTURE/INT DESIGN,3,3656,The University of Texas at Arlington
94,ARCH,2300,,,MSTRWKS W ARCH,3,3656,The University of Texas at Arlington
95,ART,1301,ARTS,1301,ART APPRECIAT,3,3656,The University of Texas at Arlington
95,ART,1309,ARTS,1303,ART OF WEST I,3,3656,The University of Texas at Arlington
95,ART,1310,ARTS,1304,ART OF WEST II,3,3656,The University of Texas at Arlington
94,ART,1317,,,NONWESTERN ART,3,3656,The University of Texas at Arlington
93,ASTR,1345,ASTR,1303,INTRODUCTORY ASTRONOMY I,3,3656,The University of Texas at Arlington
93,ASTR,1346,ASTR,1304,INTRODUCTORY ASTRONOMY II,3,3656,The University of Texas at Arlington
93,BIOL,1333,BIOL,1306,DISCOVERING BIOLOGY,3,3656,The University of Texas at Arlington
93,BIOL,1334,BIOL,1307,LIFE ON EARTH,3,3656,The University of Texas at Arlington
93,BIOL,1441,BIOL,1406,CELL MOL BIOL,4,3656,The University of Texas at Arlington
93,BIOL,1442,BIOL,1407,EVOLUTION AND ECOLOGY,4,3656,The University of Texas at Arlington
93,BIOL,2457,BIOL,2401,HUMAN ANATOMY & PHYSIOLOGY I,4,3656,The University of Texas at Arlington
93,BIOL,2458,BIOL,2402,HUMAN ANATOMY & PHYSIOLOGY II,4,3656,The University of Texas at Arlington
93,CHEM,1300,CHEM,1301,INTRO CHEM PRIN,3,3656,The University of Texas at Arlington
93,CHEM,1345,,,CHEMISTRY AROUND US,3,3656,The University of Texas at Arlington
93,CHEM,1346,,,CHEMISTRY AROUND US II,3,3656,The University of Texas at Arlington
93,CHEM,1441,CHEM,1411,GENERAL CHEMISTRY I,4,3656,The University of Texas at Arlington
93,CHEM,1451,,,CHEMISTRY FOR HEALTH SCIENCES,4,3656,The University of Texas at Arlington
94,CHIN,2314,,,INTERMEDIATE CHINESE II,3,3656,The University of Texas at Arlington
94,CLAS,1300,,,INTR CLAS MYTH,3,3656,The University of Texas at Arlington
91,COMS,1301,SPCH,1311,FUNDAMENTALS PUBLIC SPEAKING,3,3656,The University of Texas at Arlington
91,COMS,2302,,,PROFESSIONAL TECHNICAL COMM,3,3656,The University of Texas at Arlington
98,CRCJ,2334,CRIJ,1301,INTRO CRJU SYS,3,3656,The University of Texas at Arlington
98,ECON,2305,ECON,2301,PRIN MACRO ECO,3,3656,The University of Texas at Arlington
98,ECON,2306,ECON,2302,PRINCIPLES OF MICROECONOMICS,3,3656,The University of Texas at Arlington
98,ECON,2337,,,ECONOMICS OF SOCIAL ISSUES,3,3656,The University of Texas at Arlington
91,ENGL,1301,ENGL,1301,RHETORIC AND COMPOSITION I,3,3656,The University of Texas at Arlington
91,ENGL,1302,ENGL,1302,RHETORIC AND COMPOSITION II,3,3656,The University of Texas at Arlington
94,ENGL,2303,ENGL,2341,TOPICS IN LIT,3,3656,The University of Texas at Arlington
94,ENGL,2309,ENGL,2331,WORLD LIT,3,3656,The University of Texas at Arlington
94,ENGL,2319,ENGL,2321,BRITISH LITERATURE,3,3656,The University of Texas at Arlington
94,ENGL,2329,ENGL,2326,AMERICAN LITERATURE,3,3656,The University of Texas at Arlington
92,ENGR,1300,,,ENGINEERING PROBLEM SOLVING,3,3656,The University of Texas at Arlington
93,ENVR,1301,,,INTRO TO ENVIRONMENTAL SCIENCE,3,3656,The University of Texas at Arlington
98,FINA,2330,,,MONEY AND MODERN CONSUMER,3,3656,The University of Texas at Arlington
94,FREN,2314,FREN,2312,INTERMEDIATE FRENCH II,3,3656,The University of Texas at Arlington
98,GEOG,2302,GEOG,1302,HUMAN GEOGRAPHY,3,3656,The University of Texas at Arlington
98,GEOG,2303,GEOG,1303,WORLD REGIONAL GEOGRAPHY,3,3656,The University of Texas at Arlington
93,GEOL,1301,GEOL,1403,EARTH SYSTEMS,3,3656,The University of Texas at Arlington
93,GEOL,1302,GEOL,1404,EARTH HISTORY,3,3656,The University of Texas at Arlington
93,GEOL,1315,,,METEORITES AND ASTEROIDS,3,3656,The University of Texas at Arlington
93,GEOL,1330,,,GLOBAL WARMING,3,3656,The University of Texas at Arlington
93,GEOL,1340,,,WEATHER AND CLIMATE,3,3656,The University of Texas at Arlington
93,GEOL,1350,GEOL,1445,INTRODUCTION TO OCEANOGRAPHY,3,3656,The University of Texas at Arlington
93,GEOL,1360,,,GEOLOGIC HAZARDS,3,3656,The University of Texas at Arlington
94,GERM,2314,GERM,2312,INTERMEDIATE GERMAN II,3,3656,The University of Texas at Arlington
94,GLOBAL,2301,,,INTRO TO GLOBAL ISSUES,3,3656,The University of Texas at Arlington
94,GREK,2314,GREE,2312,LEVEL IV,3,3656,The University of Texas at Arlington
98,IE,2308,,,ENGINEERING ECONOMICS,3,3656,The University of Texas at Arlington
94,INTS,1310,,,INTRO TO POPULAR POP CULTURE,3,3656,The University of Texas at Arlington
94,KORE,2314,,,INTERMEDIATE KOREAN II,3,3656,The University of Texas at Arlington
94,LATN,2314,LATI,2312,LEVEL IV,3,3656,The University of Texas at Arlington
98,LING,2301,,,STUDY OF HUMAN LANGUAGE,3,3656,The University of Texas at Arlington
94,LING,2371,,,LANGUAGE IN MULTICULTURAL USA,3,3656,The University of Texas at Arlington
98,MANA,2302,,,COMMUNICATIONS IN ORGANIZATION,3,3656,The University of Texas at Arlington
94,MAS,2300,,,INTRO MEX AM ST,3,3656,The University of Texas at Arlington
92,MATH,1301,,,CONTEMPORARY MATH,3,3656,The University of Texas at Arlington
92,MATH,1302,MATH,1314,COLLEGE ALGEBRA,3,3656,The University of Texas at Arlington
92,MATH,1303,MATH,1316,TRIGONOMETRY,3,3656,The University of Texas at Arlington
92,MATH,1308,MATH,1342,ELEM STATISTICAL ANALYSIS,3,3656,The University of Texas at Arlington
92,MATH,1313,,,LIB ARTS HONORS,3,3656,The University of Texas at Arlington
92,MATH,1315,MATH,1324,COLLEGE ALGEBRA ECON/BUS ANLYS,3,3656,The University of Texas at Arlington
92,MATH,1316,MATH,1325,MATH ECO&BU ANA,3,3656,The University of Texas at Arlington
92,MATH,1322,,,PRECALCULUS I,3,3656,The University of Texas at Arlington
92,MATH,1323,,,PRE-CALCULUS,3,3656,The University of Texas at Arlington
92,MATH,1324,,,ALGEBRA & TRIGONOMETRY,3,3656,The University of Texas at Arlington
92,MATH,1325,MATH,1348,AN GEOMETRY,3,3656,The University of Texas at Arlington
92,MATH,1327,,,ARCHITECTURAL CALCULUS & GEOM,3,3656,The University of Texas at Arlington
92,MATH,1330,,,ARITHMETICAL PROBLEM SOLVING,3,3656,The University of Texas at Arlington
92,MATH,1331,,,GEOMETRICAL INFERENCE/REASON,3,3656,The University of Texas at Arlington
92,MATH,1332,,,"FUNCTIONS, DATA, & APPLICATION",3,3656,The University of Texas at Arlington
92,MATH,1421,,,PREPARATION FOR CALCULUS,4,3656,The University of Texas at Arlington
92,MATH,1426,MATH,2413,CALCULUS I,4,3656,The University of Texas at Arlington
92,MATH,2326,MATH,2315,CALCULUS III,3,3656,The University of Texas at Arlington
92,MATH,2425,MATH,2414,CALCULUS II,4,3656,The University of Texas at Arlington
95,MUSI,1300,MUSI,1306,APPRECIATION,3,3656,The University of Texas at Arlington
95,MUSI,1302,,,JAZZ APPRECIATION,3,3656,The University of Texas at Arlington
95,MUSI,2300,,,WORLD MUSIC,3,3656,The University of Texas at Arlington
95,MUSI,2301,,,APPRECIATION OF MUSIC IN FILM,3,3656,The University of Texas at Arlington
94,PHIL,1304,PHIL,2306,MORAL PROBLEMS,3,3656,The University of Texas at Arlington
94,PHIL,1310,,,PHIL PERSPECTV,3,3656,The University of Texas at Arlington
94,PHIL,2300,PHIL,1301,INTRO TO PHIL,3,3656,The University of Texas at Arlington
92,PHIL,2311,,,LOGIC,3,3656,The University of Texas at Arlington
93,PHYS,1300,,,INTRO TO MUSICAL ACOUSTICS,3,3656,The University of Texas at Arlington
93,PHYS,1301,,,PHYSICS FOR NON SPECIALISTS I,3,3656,The University of Texas at Arlington
93,PHYS,1302,,,PHYSICS FOR NON SPECIALISTS II,3,3656,The University of Texas at Arlington
93,PHYS,1351,,,ENERGY AND ENVIRONMENT,3,3656,The University of Texas at Arlington
93,PHYS,1441,PHYS,1401,GEN COLL PHYS,4,3656,The University of Texas at Arlington
93,PHYS,1442,PHYS,1402,GEN COLL PHYS,4,3656,The University of Texas at Arlington
93,PHYS,1443,PHYS,2425,GEN TECH PHYS,4,3656,The University of Texas at Arlington
93,PHYS,1444,PHYS,2426,GEN TECH PHYS,4,3656,The University of Texas at Arlington
94,PORT,2314,PORT,2312,INTERMEDIATE PORTUGUESE II,3,3656,The University of Texas at Arlington
98,PSYC,1315,PSYC,2301,INTRO TO PSY,3,3656,The University of Texas at Arlington
94,RUSS,2314,RUSS,2312,INTERMEDIATE RUSSIAN II,3,3656,The University of Texas at Arlington
94,SOCI,1310,,,INTRO TO POPULAR CULTURE,3,3656,The University of Texas at Arlington
98,SOCI,1311,SOCI,1301,INTRO TO SOCIO,3,3656,The University of Texas at Arlington
98,SOCI,2312,SOCI,1306,CONTEMPORARY SOCIAL ISSUES,3,3656,The University of Texas at Arlington
98,SOCW,2302,,,LIFE SPAN DEV AND HUMAN BEHAV,3,3656,The University of Texas at Arlington
98,SOCW,2311,SOCW,2361,INTRO SOC WORK,3,3656,The University of Texas at Arlington
94,SPAN,2314,SPAN,2312,INTERMEDIATE SPANISH II,3,3656,The University of Texas at Arlington
91,THEA,1303,,,FUNDAMENTALS OF PRESENTATION,3,3656,The University of Texas at Arlington
95,THEA,1342,,,THEATRE & FILM APPRECIATION,3,3656,The University of Texas at Arlington
95,THEA,1343,DRAM,1310,INTRODUCTION TO THEATRE,3,3656,The University of Texas at Arlington
10,AAS,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,ADV,325,,,INTRODUCTION TO ADV CREATIVITY,3,3658,The University of Texas at Austin
10,ADV,345J,,,ADVERTISING MEDIA PLAN FOUNDTN,3,3658,The University of Texas at Austin
10,ADV,370J,,,INTEGRATED COMMUNICATIONS MGMT,3,3658,The University of Texas at Austin
10,AFR,376,,,SENIOR SEMINAR,3,3658,The University of Texas at Austin
10,AFR,679HA,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,AHC,378,,,UNDERGRAD SMNR ANCIENT HISTORY,3,3658,The University of Texas at Austin
10,ALD,328,,,APPLIED HUMAN LEARNING,3,3658,The University of Texas at Austin
10,ALD,329,,,ACQUISITION OF LANG/LITERACIES,3,3658,The University of Texas at Austin
10,ALD,329G,,,ACQUIS LANG/LITS IN US/LAT AM,3,3658,The University of Texas at Austin
10,ALD,330,,,LANGUAGE IN EDUCATION,3,3658,The University of Texas at Austin
10,AMS,311S,,,INTRO SMNR IN AMER STUDIES,3,3658,The University of Texas at Austin
10,AMS,370,,,SEMINAR IN AMERICAN CULTURE,3,3658,The University of Texas at Austin
10,ANS,379,,,CAPSTONE SMNRS IN ASIAN STDS,3,3658,The University of Texas at Austin
10,ANT,330C,,,THEORIES OF CULTURE & SOCIETY,3,3658,The University of Texas at Austin
10,ANT,347C,,,METHODS IN PRIMATE BIOLOGY,3,3658,The University of Texas at Austin
10,ANT,349C,,,HUMAN VARIATION,3,3658,The University of Texas at Austin
10,ANT,349D,,,ANTHROPOLOGICAL GENETICS,3,3658,The University of Texas at Austin
10,ARA,531L,,,INTENSIVE ARABIC VI,5,3658,The University of Texas at Austin
10,ARA,679HB,,,HONORS TUTORIAL COURSE,3,3658,The University of Texas at Austin
10,ARH,335H,,,BUDDHIST TRADS & 19TH-CEN ART,3,3658,The University of Texas at Austin
10,ARH,335N,,,"EUROPEAN ART, 1789-1848",3,3658,The University of Texas at Austin
10,ARH,375,,,THRY MTHD HISTORY OF ART,3,3658,The University of Texas at Austin
10,ARH,379H,,,THESIS COURSE FOR DEPT HONORS,3,3658,The University of Texas at Austin
10,ARI,368R,,,INTERIOR DESIGN HISTORY II,3,3658,The University of Texas at Austin
10,ART,350,,,PHILOSOPHY/THEORY/CRITICISM,3,3658,The University of Texas at Austin
10,ART,350P,,,PROFESSIONAL PRACTICES,3,3658,The University of Texas at Austin
10,ASE,333T,,,ENGINEERING COMMUNICATION,3,3658,The University of Texas at Austin
10,ASE,374L,,,SPACECRAFT/MISSION DESIGN,3,3658,The University of Texas at Austin
10,B A,324,,,BUSINESS COM: ORAL AND WRITTEN,3,3658,The University of Texas at Austin
10,B A,324H,,,BUSINESS COM: ORAL/WRITTEN-HON,3,3658,The University of Texas at Austin
10,BIO,208L,,,FIELD BIOLOGY,2,3658,The University of Texas at Austin
10,BIO,320L,,,CELL BIOLOGY LABORATORY,3,3658,The University of Texas at Austin
10,BIO,323L,,,LAB STUDIES IN CELL BIOLOGY,3,3658,The University of Texas at Austin
